"サービス","EC2 その他($)","Support (Enterprise)($)","ElastiCache($)","CloudWatch($)","Tax($)","Elastic Container Service($)","Managed Workflows for Apache Airflow($)","S3($)","DynamoDB($)","Elastic Load Balancing($)","Relational Database Service($)","VPC($)","CloudSearch($)","EC2 Container Registry (ECR)($)","CloudTrail($)","Lambda($)","GuardDuty($)","WAF($)","EC2 インスタンス($)","Kinesis($)","Secrets Manager($)","Redshift($)","Config($)","Athena($)","Global Accelerator($)","Elastic MapReduce($)","Key Management Service($)","SQS($)","Kinesis Firehose($)","API Gateway($)","OpenSearch Service($)","Route 53($)","SNS($)","Cost Explorer($)","CloudWatch Events($)","Elastic File System($)","SES($)","CloudFront($)","Backup($)","Location Service($)","Step Functions($)","CloudShell($)","Glue($)","Systems Manager($)","Savings Plans for  Compute usage($)","Cognito($)","CloudFormation($)","X-Ray($)","Certificate Manager($)","Refund($)","合計コスト($)"
"2025-11-19","106.1442889856","","3.3200300728","77.4030014172","","79.7882164723","35.6540046487","40.6778920583","33.9781073875","19.5271349672","16.934911881","16.2404146109","12.1642658267","20.8222637868","10.66561","17.8362701364","9.6316651747","8.0817720201","6.8820811212","5.62914209","5.4034834912","2.662397782","3.966","0.0026","3.2634056492","1.8627846","1.8007300032","1.6968662801","1.444855099","2.1158540794","","0.33354","0.5387491596","0.241556","0.000001","0.033382092","0.000301786","0.000156393","0.000030596","0.00002","0.0000001765","","0","0","0","","0","","","","546.7477868446"
"2025-11-20","122.9634961129","","3.578029864","73.7521452656","","68.8539482558","36.0909506696","39.3410816093","33.250522063","19.416550262","16.7203567885","16.2452759112","12.1300201771","10.3031817701","10.1432655","14.9830007251","9.3389585197","7.9339973532","6.5378478425","5.628513946","5.3819384912","3.488566636","3.585","0.0025","3.2583796309","1.78013859","1.8588610032","1.629651114","1.4066436198","1.6822653964","","0.3236592","0.4390155942","0.2415056667","0.000001","0.033382092","0.0004023796","0.0000433217","0.0000305859","0.00003","","","0","","0","","0","","","","532.3231569572"
"2025-11-21","124.1523459143","","3.4230294495","72.8336813274","","71.8146890071","37.4173158145","38.7725463011","33.0591910821","18.7258348769","16.2287663868","16.3030496529","11.5959093881","6.8321569159","9.612889","14.154935397","8.9173266145","7.4669297532","5.9943418778","5.627535094","4.8967834912","3.122320176","3.387","0.0024","3.1066302397","1.78368684","1.5694210032","1.3929323436","1.2469012078","1.2684796727","","0.301758","0.3235993328","0.239523","0.0000015","0.033382276","0.0001005952","0.0001369108","0.000030637","0.00002","","","0","","0","","","","","","525.6075810791"
"2025-11-22","115.2817137365","","2.4960350592","46.6539025811","","29.8792389491","28.2625901728","36.169044106","31.8879393436","16.2784505887","12.262286885","15.134898086","10.6635118469","0.5991702142","7.445723","6.4772071322","5.6035631582","5.7899598864","4.8394295079","5.621546398","3.5067784912","0.00604476","1.542","0.0024","2.731520863","1.46136045","1.2090640032","0.6747423593","0.7164933015","0.1001110068","","0.1850172","0.0235863725","0.239913","","0.033382368","","0.000034717","0.0000307312","0.00001","","","0","","0","","","","","","393.7787002755"
"2025-11-23","114.7057433019","","2.4960350592","44.7380235779","","27.9108647889","27.7716663801","35.7287099455","31.865727768","16.1443536325","12.2702562779","14.9495018908","10.6311461707","0.5991383496","7.37988","6.0555781706","6.6214312559","5.6661246864","4.6230293691","5.621223511","3.4241084912","0.0059118588","1.533","0.0024","2.6377566372","1.42452996","1.2083860032","0.6353522773","0.6816268159","0.0706566291","","0.1713048","0.0171383491","0.2400036667","","0.033382368","","0.0000188777","0.0000307207","0.00003","","","0","","0","","","","","","387.8640715909"
"2025-11-24","116.8830051753","","3.6290282029","50.9773588589","","53.1379072675","35.3115720041","37.3118601516","32.5776896545","16.6820697274","18.4382305358","15.9583524059","10.7816393348","5.1739068246","8.162451","7.9803706062","8.0222821259","6.1105038198","6.4088115626","5.6225955335","4.0380984912","3.6688266636","3.387","0.0024","2.7634173461","1.80493446","1.3381750032","0.8647957099","0.8147344207","0.3773042044","","0.2183232","0.1024796244","0.23949","","0.033382368","0.0002011903","0.0000168696","0.0000306691","0.00001","","","0","0","0","","","","","","458.8232550118"
"2025-11-25","126.4203502959","","3.7320284958","75.1291001835","","83.4063858414","37.5803319818","39.6200748483","33.9018148012","19.4473779631","18.1664446725","16.3141197873","11.988014351","18.7406313859","10.633996","15.9674584142","9.9496279822","8.0088522864","6.3411695877","5.6289161895","5.4762684912","3.6368159336","3.993","0.0024","3.1981405434","1.77593835","1.9752490032","1.7003292405","1.4378279685","1.9242266365","","0.3335916","0.5007299097","0.2393626667","0.0000005","0.033382368","0.0002011909","0.0001199978","0.000030384","","","","0","0","0","","","","","","567.2043098517"
"2025-11-26","126.4070556335","","3.4230294495","78.2441247748","","83.247294189","36.8651642091","39.5992513","33.4954447312","20.7782227016","17.48653168","16.3140262799","12.1978320591","15.1998915515","12.1729235","17.0543986504","9.5307268608","7.9341521532","5.8226983889","5.629242968","5.6638484912","2.9492432256","3.93","0.0024","3.240954378","1.95578172","1.8159850032","1.8147331931","1.4204173852","2.2874743211","","0.3390164","0.5954285308","0.23934","0.28057","0.033382368","0.0004023803","0.0000270773","0.0000301419","0.00001","0.0000019411","","0","0","0","","","0","","","567.9710576373"
"2025-11-27","125.4945964777","","3.4230294495","73.0752485499","","81.6969466808","35.9983379952","37.8624850544","33.790878199","20.4781448008","18.0062288608","16.2564591409","12.08844979","15.1800441353","9.9919185","15.6664094718","8.6568472793","7.8525018201","5.7314252735","5.628329132","5.0916334912","2.9174943716","3.417","0.006855","3.2266083499","1.91262744","1.7246380032","1.5902916053","1.4863516608","1.5369146417","","0.3158576","0.3973812718","0.2417796667","0.464619","0.0333825646","0.0003017857","0.0000230842","0.0000299908","0.0000195","","","0","","0","","0","","","","551.2420896385"
"2025-11-28","112.8359767779","","3.4230294495","61.8568430779","","76.057452103","35.8524513939","37.7432908801","33.9017381852","17.1237686277","16.2169886535","16.1028051905","12.3056772216","5.0965664169","10.6747395","14.5496950758","10.2450069884","7.5094884864","6.5831774259","5.6271567155","5.3335984912","3.0919386416","3.396","0.130095","3.1964436122","1.90434084","1.4703730032","1.5980609028","1.2759437375","1.8954122806","","0.3235636","0.4907132215","0.2416396667","0.461809","0.0333826416","0.0003028222","0.000168731","0.0000299741","0.00001","","","0","","0","","","0","","","508.5496783359"
"2025-11-29","105.7948664483","","2.4960350592","41.1165462822","","35.4481991744","28.0783547203","34.524780545","32.2133070489","15.0287647019","12.2787044194","14.8209961121","10.7023478523","0.6007850568","7.1728045","6.9081692654","6.8328466534","5.7657672201","4.8742736093","5.6217152805","3.5921134912","0.0061036416","1.719","0.00245","2.7022167283","1.46235288","1.1883670032","0.7320256925","0.6888642309","0.1551010823","","0.1900364","0.0386932779","0.241681","0.357921","0.0333826416","","0.0001633968","0.0000297493","","","","0","","0","","","","","","383.3897661651"
"2025-11-30","106.4218800794","","2.4960350592","42.1989641263","","32.5429190572","28.2289424246","34.9550259231","32.1001378179","15.1485798917","12.2723455439","14.7374717763","10.704628313","0.6007850568","7.3731345","7.3142526418","6.3821364542","5.8087242864","4.8784713804","5.6219818805","3.7141434912","0.0061036416","1.878","0.00235","2.7047910959","1.38935598","1.2053980032","0.7891586796","0.7218136023","0.342189655","","0.2050272","0.0884500932","0.3059429032","0.364266","0.033382633","","0.0002334054","0.0000295039","","","","0","","0","","","","","","383.5370521002"
"2025-12-01","111.8138960747","2905.22","3.2170297064","54.1062566588","1835.38","77.0814247396","32.4263659582","30.3719606734","39.8867359143","15.7282012166","14.8406974052","16.0719977954","34.6487661971","5.0753126701","10.477428","13.1947802174","9.089901997","7.9398509544","5.1442943527","5.628667628","5.2073373888","2.268189974","3.651","0.020925","3.3754990299","1.79733738","1.403328768","1.1202913478","1.391884346","1.5478492","","4.831836","0.093390066","0.227376129","0.496018","0.0323057856","0.0008047624","0.0000449404","0.0000283547","","","","0","0","0","","","","","","5254.8090146319"
"2025-12-02","113.1914337275","","4.453022468","67.6040819291","","109.5721532526","42.2678874238","38.7221784613","25.8675503332","17.6167875798","20.8234405169","17.4908424387","12.043542177","10.1273812344","11.122948","14.9409641773","10.0216085541","8.1306236784","7.0938074586","5.6303219885","5.4350773888","3.606353098","4.353","0.016805","3.4763098396","2.1358041","1.606422768","1.7628046203","1.4847790722","1.7833593427","","0.3453356","0.2527483665","0.245826129","0.5361875","0.0323057856","0.0002011911","0.0002925289","0.0000284856","0.00001","","","0","0","0","","0","","","","563.7942262155"
"2025-12-03","108.2307288904","","3.4230285","52.7502292996","","104.0013119836","36.6590921793","37.8379920005","31.1082584529","17.463266648","22.2065221308","16.6609267607","12.0276304014","6.8153986516","11.859641","16.0009015563","10.625446256","7.919162511","6.192407323","5.628807636","5.3201973888","3.089648514","3.708","0.011595","3.3502695968","1.82201313","1.596057768","1.6907288858","2.2455189518","1.824988096","","0.341052","0.3669159003","0.235766129","0.489611","0.0323059743","0.0003017857","0.000150687","0.000028219","0.0000095","","","0","0","0","","0","","","","533.5359107076"
"2025-12-04","113.6751564038","","3.5260278968","48.4557357465","","96.0709185672","36.1098660971","39.7522657305","32.5191233746","17.7090521703","18.9993851182","16.622242411","12.1261555708","21.4538827435","15.830985","16.6069167439","13.6762050682","8.0257094784","6.299506547","5.628339968","5.1473473888","3.202165076","3.366","0.07576","3.4061803235","1.76300067","1.645659768","1.6475907825","2.1841182526","1.6269177858","","0.3457488","0.4149431501","0.2360809677","0.473458","0.032306052","0.0005029741","0.0000316667","0.0000282177","0.0000195","0.0000003529","","0","","0","","0","","","","548.6553343642"
"2025-12-05","103.3103330333","","3.4230285","44.4260883728","","89.1102363153","35.6288124271","37.2300212261","33.979770509","17.0187812793","18.2619784789","16.6002929002","11.7944639858","11.966231414","11.8721265","14.9099463456","9.7466635549","7.563477111","6.1955885235","5.627269827","4.6953673888","2.916163514","3.339","0.0024","3.3341214352","1.77873141","1.423929768","1.3306711479","1.8333052253","0.9581053306","","0.3187428","0.2499544394","0.2337748387","0.418558","0.032306052","0.0004023807","0.0000164269","0.0000281685","0.00001","","","0","","0","","","","","","501.5306986298"
"2025-12-06","90.5557109995","","2.4960339288","35.0581822936","","38.8365006192","28.6466277674","34.7387342307","31.1188077816","14.9936477394","11.9985154654","14.8887773183","10.6736291033","0.5809290187","8.926903","6.9823169509","6.215010661","5.7384572784","4.9834895831","5.6215219095","3.4039523888","0.005906952","1.491","0.0024","2.7458279676","1.4630454","1.186467768","0.6812892167","0.9433968546","0.0870166191","","0.2171232","0.0202419989","0.2341319355","0.340519","0.032306052","","0.0001216484","0.0000280104","0.00001","","","0","","0","","","","","","365.9085806608"
"2025-12-07","91.5172356423","","2.4960339288","36.2050535366","","36.8045401319","28.9127417606","35.0355829035","31.2484253558","15.1271239745","12.0059507964","14.8597102922","10.6696603955","0.5809163112","9.202465","7.4482900548","6.5037790469","5.8581530784","4.8891106835","5.621834799","3.5981423888","0.005906952","1.62","0.0024","2.864815061","1.46185554","1.208295768","0.7723615584","1.0232432557","0.3017863676","","0.227816","0.0763630877","0.2343870968","0.350878","0.032306052","","0.000047894","0.0000279908","0.00003","","","0","","0","","","","","","368.7672707047"
"2025-12-08","106.7376863513","","3.5260278968","46.4431807518","","83.3066600638","36.2425772963","38.9110741838","33.8133002175","18.4556424441","23.0117358916","16.1338628161","11.9688506745","8.6045899388","11.890031","15.8880090615","10.5117718868","7.9460342784","6.5172236751","5.62862136","5.0319673888","3.250748098","3.516","0.046565","3.6160252299","1.91517576","1.562271768","1.5574101135","2.0944773675","1.5480059571","","0.3771708","0.3940201381","0.2343148387","0.434439","0.0323064832","0.0002011891","0.0000257347","0.0000280946","0.00001","","","0","0","0","","","","","","511.1480427494"
"2025-12-09","117.3141231085","","3.4230285","55.6275503232","","88.0488250141","37.4517654506","37.7340247441","33.1124904696","20.4947654537","15.7505426707","16.2996932731","12.2260711549","6.6777785386","11.4943675","16.8736378122","9.8085715362","8.1357032784","6.3305844223","5.628893636","5.4445723888","2.893398514","3.468","0.03222","3.7759043723","1.83918945","1.755477768","1.7958330186","2.2805631058","2.2350649723","","0.384176","0.5758136874","0.2342719355","0.4305335","0.0323065716","0.0002011908","0.0000316644","0.0000279499","0.00002","","0.0000006972","0","0","0","","","","","","529.6100236728"
"2025-12-10","113.9111781779","","3.3200291032","57.7945023949","","85.9332076204","36.5583487664","38.1876242764","34.2217758952","21.0848559975","16.7847349185","16.4204359616","12.3182338756","5.1538315119","10.9029205","16.0856413934","9.726790163","7.9259751864","5.219611139","5.6280354205","5.3376523888","2.569716952","3.237","0.0024","3.467214032","1.77528873","1.692075768","1.6677999163","2.0921146203","1.8908137214","","0.3529512","0.4860495186","0.2334232258","0.394961","0.0323065824","0.0002011905","0.0000317092","0.0000279245","0.00001","","","0","0","0","","","","","","522.4097707816"
"2025-12-11","113.4894635646","","3.6290281802","58.3663937562","","94.8670104951","37.4390868894","37.4646401045","32.8675510452","21.5127629701","21.1474059927","16.8341235882","12.390790589","14.13916874","10.6567265","15.70757123","9.1234254456","8.0005169484","5.4044858545","5.6278474675","5.2245773888","3.72767893","3.909","0.0024","3.6984012271","1.86295221","1.786083768","1.5678584956","2.0565862086","1.6131119572","","0.3522436","0.412411594","0.2363112903","0.392582","0.0323065824","0.0010123953","0.0000311793","0.0000279061","0.00003","","","0","","0","","","","","","545.5436060939"
"2025-12-12","110.2789128006","","3.8350269738","53.0352962018","","88.5814089689","37.3802005743","36.7690698408","33.5654721941","20.9990183884","23.0459108531","16.6126011737","12.1508877529","19.475423302","9.5243605","13.3831427483","8.0274228825","7.6527434784","4.1403176952","5.62658058","4.4187273888","3.876567368","4.017","0.00265","3.4993585322","1.21058748","1.628052768","1.1951059976","1.7665948676","0.6482606689","","0.3104624","0.1640627102","0.2343019355","0.3816165","0.0323067712","0.0004033873","0.0002092358","0.0000279314","0.00001","","","0","","0","","","","","","527.4701028513"
"2025-12-13","99.7562762506","","2.4960339288","40.4403669104","","43.0455804696","28.8641442721","34.3664392857","31.1698378542","17.8051868523","19.8004020181","14.9993570394","10.7695794447","0.5946254136","7.4699725","6.5309240174","5.8197815917","5.7742718784","4.1971167057","5.6212892365","3.3713873888","0.005906952","1.608","0.0024","2.8573468319","1.44575334","1.006476768","0.6557778633","0.9382130241","0.0744698756","","0.2148492","0.0177070166","0.2346512903","0.303187","0.0323068488","","0.0000468535","0.0000277456","0.00004","","","0","","0","","","","","","392.2897336677"
"2025-12-14","102.4644034133","","2.4960339288","43.1263356481","","44.2106669624","29.0957674848","34.6953645847","31.449457306","18.4180237666","19.852307058","15.0627000857","10.6857901011","0.5946254136","7.86165","7.4547599973","5.6071452508","6.1798964784","4.0915089336","5.621794422","3.6769073888","0.010878514","1.89","0.0024","2.9875018154","1.41593019","1.014999768","0.7984015242","1.1523156168","0.4154613789","","0.2118132","0.1085395704","0.2367658065","0.316066","0.0323068488","","0.0000384676","0.0000276569","0.00002","","","0","","0","","","","","","403.2386045815"
"2025-12-15","112.054601594","","4.3530236228","57.3769884365","","100.6446177112","47.6173425458","38.8772398359","32.4143408194","21.2496641042","24.29950015","17.2893422931","11.9978527932","50.4803451317","10.840903","15.5183418404","10.2035850931","7.9504874784","4.1107486203","5.6281408565","5.1095573888","5.96649893","5.037","0.0024","3.3776998412","1.90534104","2.161650768","1.5363260639","2.1232515902","1.526351911","","0.3221212","0.3964039377","0.2369441935","0.413446","0.0323068599","0.0007041635","0.0000385907","0.0000276387","0.00002","","","0","0","0","","","","","","603.0551560436"
"2025-12-16","114.2359249111","","4.4090212078","59.658830067","","116.5914732438","59.1639229358","39.4943553853","33.6665605528","21.8003702302","26.543845286","17.9471935565","12.3554114428","41.1959412512","11.1953875","16.1377558219","11.5534681055","8.1568621164","3.8502357706","5.627963288","5.6028223888","8.191189244","4.659","0.00295","3.5272297906","1.75787223","2.382936768","1.6691730787","2.2663282588","1.8635229653","","0.3222352","0.4808021861","0.2344225806","0.40238","0.0323073372","0.0003017853","0.000138048","0.0000275945","0.00002","","0.0000004013","0","0","0","","","","","","636.9801825299"
"2025-12-17","109.2744734653","","2.0690586452","57.3563064176","","103.6090450286","51.7134087328","38.7482993242","34.3188486664","21.3876633499","20.8645762231","17.1345375049","12.1466714992","22.1489433019","11.0870755","14.9821397486","11.276782712","7.9410110784","4.4054036214","5.627329124","5.3652473888","3.988211952","4.539","0.00265","3.5066906476","1.70533701","2.570322768","1.6560953495","2.1145948792","1.8125354491","","0.3263964","0.4737144264","0.2370748387","0.396699","0.0323073844","0.0001005949","0.0000164389","0.0000275754","","","","0","0","0","","","","","","574.8185960464"
"2025-12-18","96.822333448","","1.7570635115","58.5039477675","","111.5348540192","58.4801381506","37.8410979971","33.9676890805","21.7315705623","25.9561815356","17.743529769","12.6942547036","22.9665465974","11.160776","10.4758155087","11.7751596532","8.2266697164","5.2481896104","5.627968448","5.4646223888","7.35184966","5.148","0.025735","3.562322612","2.31711606","2.421651768","1.653524649","2.2169155313","1.9668979063","","0.3245464","0.500789123","0.2371358065","0.4109675","0.0323073816","0.0003014226","0.0000357097","0.0000277044","","","0.0000003949","0","","0","","","","","","586.1485330971"
"2025-12-19","96.7619698551","","1.6010647463","54.6836753818","","93.3826093325","55.9211429594","36.3798277527","32.5361201677","21.2909411389","27.1922033114","17.6842078669","12.0783200745","7.5792079235","9.9986135","8.4316879535","9.0573720595","7.7563903164","5.7665177407","5.6263681385","4.8294973888","6.376617784","4.134","0.0024","3.7042690867","2.19006978","1.912119768","1.3667108789","1.8828154559","1.2781324577","","0.2974748","0.3221222675","0.237296129","0.381047","0.0323073816","0.0005040489","0.0000466988","0.0000277225","","","","0","","0","","","","","","532.6756988676"
"2025-12-20","87.3342208528","","0.0000860136","42.0678726447","","31.5859360594","40.0999683348","33.5976662673","31.255211447","18.781897635","17.303473643","15.6497046343","10.6278577196","0.614291016","7.357342","4.1396619308","5.5514631444","5.9404646784","4.2612114743","5.6213579935","3.3775273888","0.005906952","1.566","0.0024","3.2963053636","1.44911016","1.325787768","0.6825792119","1.0358651739","0.0864587429","","0.2011088","0.0201625153","0.2374580645","0.301475","0.0323073816","","0.0000471237","0.0000278612","","","","0","","0","","","","","","375.4102149963"
"2025-12-21","87.4746629786","","0.0000860136","42.653317418","","33.3561381849","39.9517688334","34.1585641195","31.3188023246","18.5050196965","17.463639154","15.7471445575","10.8013284951","0.614291016","7.6581595","4.4317693632","6.1514156201","5.9774330784","4.116541999","5.6215360135","3.5824873888","0.095396952","1.959","0.0024","3.3286929855","1.42531431","1.411314768","0.735568181","1.0516212851","0.2679783302","","0.2052676","0.0704450171","0.2372058065","0.318897","0.0323073816","0.0001005949","0.0000533883","0.0000278711","","","","0","","0","","","","","","380.725697226"
"2025-12-22","97.2102792973","","3.158040924","58.7301129439","","145.6478621438","73.3291983122","38.5076632993","33.1889208934","21.1872312989","33.0247274063","19.5130966436","11.9948977221","24.8625100896","10.7604795","8.8247778203","13.6217928906","7.7131802784","6.9561003536","5.62773298","5.4901923888","11.357529448","7.131","0.0024","3.4223279676","2.54902632","3.173283768","1.4795153297","1.9840144732","1.2762672157","","0.3377752","0.319996588","0.2371996774","0.4127045","0.0323075428","0.0006035679","0.0001303659","0.000028056","","","","0","0","0","","","","","","653.0649072063"
"2025-12-23","98.3523996293","","2.2770561405","55.4799021758","","123.6630009229","63.5500700377","38.3384228832","37.1417666806","21.8013774968","53.585957582","18.9454557355","12.2334710998","16.3295734097","10.7302975","9.4256928168","11.356186936","7.8052484784","6.5958649293","5.62833928","5.2698723888","9.612665099","5.559","0.0024","3.5912107645","2.56234086","2.534871768","1.5504421853","2.046063366","1.3412556291","","0.336974","0.1601101446","0.2375883871","0.412761","0.0323077785","0.0004034552","0.0000218963","0.0000282283","","","","0","0","0","","","","","","628.490400685"
"2025-12-24","91.7160870833","","1.3430677453","53.9875693409","","107.4319611302","53.6314021447","37.5224244184","33.4316250194","21.0479705797","35.7402053213","17.4512997856","12.0391863161","29.1849134371","10.6319845","9.7120213273","10.5982246264","7.5892670784","4.3744490292","5.627523613","5.2397573888","5.8586169265","5.709","0.0024","3.1774607688","1.89865662","2.409171768","1.5596894449","1.983822727","1.5030071968","","0.3216504","0.1911566258","0.2377116129","0.3985085","0.6649865012","0.0004023786","0.000021878","0.0000283795","","","","0","0","0","","","","","","574.2172316131"
"2025-12-25","109.2055027569","","1.1330723471","53.4355564952","","90.4740369545","49.5470508232","37.2902066022","34.9697902948","20.9565088707","19.2431809454","16.8453233523","12.0284769344","10.1186154559","10.0156245","14.9676778652","9.5155605565","7.5628220784","5.2835563913","5.627422004","4.8167973888","3.4538365228","3.798","0.0024","3.3202533221","2.06223444","2.283696768","1.3600994484","1.900537262","0.8002109486","","0.2980364","0.2230592825","0.2380093548","0.389584","0.9613411353","0.0002011904","0.0000416559","0.0000290073","","","","0","","0","","","","","","534.1283533549"
"2025-12-26","108.7094725384","","0.9270748389","50.3436844038","","73.0824766483","47.3587028056","36.1378284049","32.6261515965","20.5363701422","17.5381502596","16.5041247253","11.761158965","5.8331974035","9.274873","12.0187179356","8.3371276807","7.1319686784","4.489757101","5.625948136","4.3841523888","3.0350826688","3.39","0.0024","3.3046963885","1.89125931","2.006610768","1.1679935222","1.6417306139","0.6113541775","","0.2815576","0.1687004859","0.2377993548","0.3765915","0.9613412158","0.0001005945","0.0000414345","0.0000291983","","","","0","","0","","0","","","","491.6982264852"
"2025-12-27","100.783141102","","0.000086052","42.7547036717","","41.2127182863","39.9149799884","34.3260525275","31.3376540553","18.2323865683","13.7607989406","15.398575621","10.6648236591","0.6233379096","7.456954","6.3557402924","5.9230933007","5.7524378784","3.477997111","5.621527822","3.3999023888","0.0058549608","1.704","0.0024","2.911464366","1.39974651","1.478910768","0.6882235322","0.9543330573","0.0840783179","","0.179788","0.0202945213","0.2358203226","0.317967","0.9613412352","","0.000031723","0.0000290994","","","","0","","0","","","","","","397.9411945888"
"2025-12-28","100.5357602634","","0.000086052","42.4015173398","","32.4931377886","40.296341371","34.1093536006","31.2533285847","17.8846226848","13.7910565727","15.3518835515","10.6390323897","0.6233379096","7.559968","5.7356286092","5.9245266679","5.7754694784","3.2052382291","5.620925134","3.2843523888","0.0058549608","1.608","0.0024","2.9376565938","1.42188342","1.483560768","0.6146200278","0.9463286592","0.0438369876","","0.1674164","0.0101030718","0.2357074194","0.345507","0.9613412241","","0.000031567","0.0000290893","","","","0","","0","","","","","","387.2698438046"
"2025-12-29","98.4107142226","","1.030073593","45.6667972815","","49.6721013174","45.5518428473","34.9915824644","31.4854248214","17.7363256293","17.8635166183","16.450111504","10.7151800053","1.5866582857","7.8658125","6.5882353815","7.1331864786","5.8385648784","5.2069027296","5.621534272","3.5481573888","3.1769061068","2.982","0.0024","2.8104432524","1.673574","1.529562768","0.680071957","0.9811934286","0.0796737856","","0.18648","0.0209322504","0.2348974194","0.358501","0.9613412352","","0.0000219456","0.0000291288","","","","0","0","0","","","","","","428.6407504969"
"2025-12-30","92.3984869623","","0.9270748389","45.1375571114","","48.2915409072","44.5502232577","34.7094810939","31.2909883006","16.6616394494","17.467275167","16.2079696119","10.718592979","1.5870456598","7.6984035","6.1698592384","6.5669606234","5.8673360784","4.9792849251","5.6211859505","3.4284673888","2.8702326688","2.688","0.0024","2.4418341267","1.7036469","1.543359768","0.6493984281","0.9786389346","0.0394297752","","0.1704128","0.0095556392","0.2342216129","0.349286","0.9613412158","","0.0000101827","0.000029119","","","","0","0","0","","","","","","414.9211702147"
"2025-12-31","92.0798737007","","1.030073593","45.2071539663","","48.4807439625","46.0146155418","34.3698597993","31.3464928144","17.019431579","17.8450897594","16.3935724257","10.6119465634","1.5874253466","8.0781185","7.3671950855","6.6877852322","5.8372298784","5.4482526423","5.6226556045","3.6672823888","3.3260854535","2.922","0.0024","2.4220995276","1.76515161","1.492311768","0.787166438","1.0220874601","0.0607962777","","0.1919944","0.0163389464","0.3058741935","0.375322","0.9613412352","","0.000017096","0.0000290775","","","","0","0","0","","","","","","420.3458138673"
